rbt_id,age,education_level,years_experience,company_tenure,hourly_wage,caseload_size,weekly_hours,travel_time_per_week,supervision_hours_last_month,bcba_feedback_score,rbt_support_rating,supervision_helpfulness_score,bcba_communication_score,bcba_goal_communication_score,supervision_frequency_last_3_months,burnout_score,work_life_balance,turnover_status
RBT_2547,26,Bachelor's,1.7,4.0,27,7,31,0,1,3,1,4,2,1,13,9,4,0
RBT_2548,29,High School,9.5,0.4,29,6,26,4,2,5,1,5,2,3,10,2,2,0
RBT_2549,38,High School,1.8,3.4,16,4,26,7,1,5,4,3,4,4,6,9,5,0
RBT_2550,38,High School,7.9,6.5,26,7,30,0,9,5,5,3,2,3,11,5,1,1
RBT_2551,45,Bachelor's,3.0,2.9,25,11,39,6,4,2,5,4,3,5,10,3,3,0
RBT_2552,41,Master's,9.4,4.4,19,6,30,1,7,4,2,3,2,5,11,8,5,1
RBT_2553,48,Bachelor's,7.3,5.5,19,4,36,6,5,4,3,4,5,4,10,9,3,0
RBT_2554,31,High School,7.7,5.5,25,8,22,6,7,5,3,2,4,3,1,1,3,0
RBT_2555,22,High School,2.6,3.7,21,10,35,8,7,3,5,4,5,4,7,5,4,0
RBT_2556,32,Bachelor's,4.7,6.0,15,4,24,5,1,5,3,2,5,3,9,9,5,0
RBT_2557,37,Bachelor's,6.4,2.9,18,11,21,3,1,3,5,5,4,2,12,2,2,0
RBT_2558,27,High School,7.8,6.2,25,9,26,6,3,4,1,3,1,4,4,1,4,0
RBT_2559,40,High School,1.5,1.8,19,4,29,6,2,3,3,5,2,5,4,8,3,0
RBT_2560,34,Bachelor's,9.6,2.1,22,7,24,3,7,3,3,1,3,3,5,6,5,0
RBT_2561,20,High School,9.0,0.6,26,7,34,1,3,1,5,1,1,2,8,2,4,0
RBT_2562,22,High School,3.1,5.6,29,9,31,8,7,3,5,5,3,5,11,3,5,1
RBT_2563,45,High School,8.3,3.0,26,7,29,7,9,3,2,4,4,3,5,5,1,0
RBT_2564,27,Bachelor's,5.4,1.8,22,8,36,4,1,2,3,4,2,2,4,1,2,0
RBT_2565,23,Bachelor's,4.9,1.8,15,11,39,4,3,4,4,3,1,5,8,2,2,0
RBT_2566,35,Master's,3.5,6.3,19,5,39,0,6,5,5,5,4,5,11,1,2,0
RBT_2567,49,Bachelor's,6.0,5.9,24,5,30,8,9,1,4,1,1,2,5,7,3,1
RBT_2568,42,Bachelor's,7.4,4.0,15,10,27,9,5,3,1,5,5,5,8,7,3,0
RBT_2569,29,High School,4.4,4.4,15,8,34,7,3,2,1,5,2,3,1,5,2,0
RBT_2570,31,Bachelor's,6.5,3.4,16,5,21,4,8,2,4,3,2,3,3,6,5,0
RBT_2571,33,High School,7.1,2.9,16,4,36,9,5,5,1,4,4,5,7,3,1,0
RBT_2572,33,Bachelor's,7.3,6.4,29,4,25,5,6,5,4,1,4,1,12,2,3,1
RBT_2573,21,High School,1.0,1.1,29,4,32,9,2,4,2,3,4,2,1,9,4,0
RBT_2574,42,High School,8.7,3.0,23,7,27,9,4,3,2,1,2,1,11,2,4,1
RBT_2575,24,High School,4.9,2.5,18,7,30,7,1,2,1,1,5,3,5,1,3,1
RBT_2576,24,High School,3.0,3.6,17,3,34,5,4,1,4,4,2,5,6,9,2,1
RBT_2577,25,High School,2.8,3.3,25,4,32,9,1,4,4,4,4,4,14,8,5,0
RBT_2578,32,High School,5.1,3.7,15,4,37,3,4,3,4,3,3,4,12,8,1,0
RBT_2579,28,Master's,8.9,1.2,26,6,37,2,2,5,1,2,5,1,13,7,4,0
RBT_2580,49,High School,4.1,3.7,16,9,36,6,6,3,4,3,2,1,1,9,3,1
RBT_2581,41,Bachelor's,7.6,1.8,20,5,32,1,6,5,5,3,3,1,7,3,5,0
RBT_2582,47,Bachelor's,1.4,1.5,23,7,22,6,8,3,4,2,5,3,9,8,2,1
RBT_2583,48,Master's,5.0,0.6,19,11,26,0,9,1,5,1,2,3,9,1,1,1
RBT_2584,34,Bachelor's,9.9,5.4,18,7,31,9,8,4,2,5,4,5,3,1,1,1
RBT_2585,33,Bachelor's,7.8,3.1,27,11,23,4,1,5,5,2,2,3,4,6,4,0
RBT_2586,43,High School,2.5,4.5,19,3,30,8,3,1,2,5,5,5,14,8,4,0
RBT_2587,26,High School,5.3,5.1,23,11,33,0,6,2,1,1,4,5,1,8,3,0
RBT_2588,44,High School,2.7,4.8,26,7,37,7,1,1,2,2,1,1,13,1,1,0
RBT_2589,39,Bachelor's,4.4,3.4,27,10,26,8,8,1,2,4,3,4,4,1,2,1
RBT_2590,21,Bachelor's,7.9,2.8,21,7,24,8,6,1,4,3,4,1,14,9,2,1
RBT_2591,26,High School,7.8,2.8,22,8,35,7,1,5,3,2,4,3,5,9,3,0
RBT_2592,25,High School,2.7,4.6,29,10,30,3,2,2,2,2,5,2,7,7,1,0
RBT_2593,36,Bachelor's,9.3,3.6,18,4,22,6,6,4,5,1,5,3,5,1,4,0
RBT_2594,46,High School,6.1,6.0,25,5,35,0,8,1,1,4,3,4,8,2,2,0
RBT_2595,44,Bachelor's,4.1,6.1,22,11,30,6,5,5,5,2,5,3,7,8,5,0
RBT_2596,44,Bachelor's,5.3,1.4,20,7,29,5,1,5,1,4,4,4,1,8,3,0
RBT_2597,47,Bachelor's,6.2,1.1,19,7,21,4,2,4,5,5,3,2,12,5,2,1
RBT_2598,21,Bachelor's,5.8,4.5,27,11,35,0,4,3,2,2,3,2,2,2,5,1
RBT_2599,22,Bachelor's,5.1,2.2,26,5,36,7,4,2,3,4,2,5,7,3,5,0
RBT_2600,24,High School,5.3,0.3,21,6,29,9,7,2,2,3,4,3,3,5,2,0
RBT_2601,24,Bachelor's,2.2,6.2,20,9,37,0,2,1,4,1,4,5,2,3,3,0
RBT_2602,20,Bachelor's,8.2,1.7,17,4,31,0,7,3,5,4,5,1,11,1,5,1
RBT_2603,27,High School,5.6,6.5,19,10,27,2,7,2,3,1,4,1,12,6,5,0
RBT_2604,31,High School,1.7,5.1,23,7,22,7,7,1,5,2,5,1,14,5,1,0
RBT_2605,43,High School,7.8,5.4,21,3,39,7,3,3,4,2,4,1,9,3,1,0
RBT_2606,23,High School,9.4,1.6,26,5,22,6,6,5,4,5,2,1,12,9,1,0
RBT_2607,32,Bachelor's,9.5,1.8,18,11,25,4,6,1,4,1,4,3,10,8,5,1
RBT_2608,42,Bachelor's,4.0,3.7,21,7,21,7,4,3,2,3,2,5,13,7,5,1
RBT_2609,34,High School,1.8,1.4,19,10,22,1,1,4,2,3,4,5,8,2,3,0
RBT_2610,30,High School,5.4,2.3,25,3,36,7,9,2,3,4,4,4,8,5,4,1
RBT_2611,29,Master's,1.6,2.4,27,9,28,1,2,1,4,3,1,1,3,5,1,0
RBT_2612,22,High School,9.4,1.3,29,9,23,9,9,5,2,1,4,2,11,6,4,0
RBT_2613,41,High School,2.2,1.6,16,10,21,4,8,1,1,2,2,4,10,6,1,1
RBT_2614,33,Bachelor's,2.9,5.6,27,5,28,3,1,2,1,1,3,4,9,3,1,0
RBT_2615,35,Bachelor's,4.4,1.3,20,3,33,0,7,2,2,1,2,3,8,4,3,0
RBT_2616,29,High School,4.1,0.4,21,11,30,4,3,3,3,2,4,4,12,1,3,1
RBT_2617,48,High School,8.0,4.5,22,3,21,6,9,5,5,1,5,2,2,1,2,0
RBT_2618,29,High School,4.8,6.8,20,8,21,0,5,3,4,3,1,5,7,5,1,0
RBT_2619,31,Bachelor's,2.1,2.5,22,11,24,1,3,5,2,4,5,4,8,4,1,0
RBT_2620,49,Bachelor's,3.0,1.0,21,4,26,8,8,1,3,4,1,3,12,7,1,0
RBT_2621,28,High School,5.3,4.1,16,6,23,4,3,1,5,1,1,1,7,7,3,0
RBT_2622,20,Bachelor's,1.9,6.4,28,4,33,6,7,3,3,2,5,2,9,4,1,0
RBT_2623,24,Bachelor's,6.3,5.5,20,6,21,1,7,4,5,5,4,1,13,2,2,0
RBT_2624,39,High School,5.9,4.4,23,4,31,6,7,2,1,1,2,4,7,4,5,1
RBT_2625,27,High School,7.3,2.3,26,3,29,6,1,3,5,1,5,5,12,8,2,1
RBT_2626,30,Bachelor's,9.4,3.9,20,5,20,6,5,3,1,5,3,3,7,2,5,0
RBT_2627,31,High School,9.2,0.8,18,10,38,4,1,1,4,4,1,2,1,5,3,1
RBT_2628,20,High School,9.5,4.8,21,7,35,8,7,2,2,4,2,5,2,7,4,0
RBT_2629,44,Bachelor's,2.8,5.1,17,6,34,1,8,3,1,5,3,2,14,6,3,1
RBT_2630,41,Bachelor's,1.7,6.8,19,7,33,3,7,1,3,2,2,3,5,9,4,1
RBT_2631,39,Bachelor's,3.4,2.0,15,8,28,1,1,1,5,1,4,3,13,2,5,0
RBT_2632,47,Bachelor's,9.0,0.3,29,8,34,7,3,3,3,3,3,4,13,4,4,0
RBT_2633,44,Bachelor's,9.7,3.9,24,7,26,0,3,3,1,4,5,2,11,7,5,1
RBT_2634,30,High School,8.7,5.0,17,8,23,8,7,1,3,4,2,4,14,8,4,0
RBT_2635,24,Bachelor's,1.5,5.6,22,11,37,4,4,3,5,4,5,2,1,5,5,0
RBT_2636,34,High School,9.5,1.5,23,7,27,2,3,2,2,2,5,2,12,5,4,0
RBT_2637,24,High School,4.5,2.0,23,8,31,3,6,1,3,5,2,1,10,4,5,0
RBT_2638,31,Bachelor's,0.6,3.7,29,6,34,0,6,1,4,2,2,4,7,9,2,0
RBT_2639,24,Bachelor's,4.7,2.4,24,5,34,2,5,3,5,4,1,2,5,4,1,0
RBT_2640,36,High School,0.9,6.1,16,8,36,7,6,3,5,1,1,2,13,3,2,0
RBT_2641,36,Master's,5.7,3.4,18,7,21,1,3,3,4,4,3,3,5,9,3,0
RBT_2642,43,High School,3.7,5.6,19,6,31,1,5,2,1,1,3,1,8,7,4,0
RBT_2643,31,High School,5.0,4.1,29,7,22,8,9,1,4,1,3,3,9,9,5,1
RBT_2644,43,High School,6.3,5.5,17,9,26,4,4,4,1,4,1,4,10,4,2,1
RBT_2645,47,Bachelor's,8.8,2.5,27,3,25,4,2,2,2,4,5,4,1,3,2,0
RBT_2646,34,Bachelor's,6.8,5.9,25,3,33,0,5,2,1,1,4,2,10,8,5,1
RBT_2647,34,High School,4.6,2.1,15,3,24,5,3,1,2,2,4,5,4,4,4,1
RBT_2648,25,Bachelor's,8.3,3.9,20,4,23,7,3,4,2,2,2,3,11,3,3,1
RBT_2649,31,High School,9.1,1.7,28,11,34,5,4,1,4,2,1,4,2,4,3,1
RBT_2650,46,Bachelor's,1.6,3.4,29,7,26,6,4,2,2,3,2,2,14,2,3,1
RBT_2651,48,High School,5.6,2.4,24,11,22,3,5,3,1,1,4,2,9,4,5,0
RBT_2652,39,High School,3.2,2.0,16,7,32,1,7,1,3,3,2,3,9,7,2,0
RBT_2653,37,Master's,0.9,6.8,23,9,29,0,4,1,5,3,1,2,1,3,3,0
RBT_2654,33,High School,6.9,1.3,15,8,21,5,7,3,5,1,1,1,3,1,2,0
RBT_2655,21,High School,8.7,5.6,25,4,31,8,9,4,1,3,1,5,10,8,3,1
RBT_2656,28,Bachelor's,2.0,6.9,23,5,31,9,3,4,3,1,4,3,8,6,3,0
RBT_2657,24,Master's,8.2,0.3,21,7,38,4,5,1,2,5,1,3,2,3,4,1
RBT_2658,39,High School,8.6,5.0,25,6,38,1,4,3,1,5,3,3,2,8,5,1
RBT_2659,45,High School,9.2,1.9,27,8,22,0,9,1,2,1,3,2,2,6,4,0
RBT_2660,48,High School,3.0,0.5,24,10,25,2,5,3,4,1,1,2,13,1,2,0
RBT_2661,20,Bachelor's,9.1,2.9,16,10,21,3,2,2,3,1,3,3,5,9,2,0
RBT_2662,42,High School,3.5,6.6,28,5,32,6,1,3,5,2,1,3,14,9,5,0
RBT_2663,22,Bachelor's,5.7,0.3,20,6,28,8,7,1,1,1,4,1,9,9,3,1
RBT_2664,25,Master's,1.0,4.2,22,3,32,7,1,5,5,4,3,4,7,6,5,1
RBT_2665,24,High School,0.9,3.6,29,4,33,8,8,4,2,5,4,1,13,6,3,0
RBT_2666,40,High School,7.3,6.1,16,11,38,6,9,1,2,5,3,3,7,4,1,0
RBT_2667,46,High School,4.7,0.8,29,4,30,9,7,3,4,1,5,2,2,8,1,0
RBT_2668,24,High School,2.9,4.8,19,8,33,7,9,3,2,5,5,2,2,9,5,0
RBT_2669,20,Bachelor's,2.3,4.8,27,9,35,7,6,4,2,1,4,3,5,7,1,1
RBT_2670,36,High School,6.9,4.7,26,8,29,0,7,1,5,1,3,4,12,7,1,0
RBT_2671,38,High School,0.5,6.6,25,10,39,8,3,5,5,5,5,5,14,2,2,0
RBT_2672,33,Bachelor's,8.2,5.8,20,11,35,1,9,2,1,5,1,5,7,2,3,0
RBT_2673,31,High School,1.3,0.5,17,10,21,6,3,5,1,4,2,1,7,2,1,0
RBT_2674,29,Bachelor's,2.3,3.4,28,7,35,9,6,2,2,3,5,4,9,4,4,0
RBT_2675,39,High School,4.2,2.9,26,10,33,9,4,2,3,4,5,5,3,9,2,0
RBT_2676,40,Bachelor's,5.1,2.3,16,11,37,4,9,1,1,4,1,4,14,5,3,0
RBT_2677,37,Master's,3.9,3.3,29,10,25,3,1,2,2,5,5,2,1,2,2,0
RBT_2678,43,Bachelor's,3.5,2.8,25,4,26,0,9,3,5,4,5,2,9,4,4,0
RBT_2679,46,Master's,9.7,3.1,20,4,32,0,4,2,4,5,5,4,1,7,3,0
RBT_2680,30,High School,6.6,6.9,17,5,21,2,5,2,5,2,3,3,8,5,5,1
RBT_2681,49,High School,0.7,0.8,16,9,34,0,1,4,5,1,5,5,14,8,5,1
RBT_2682,21,Bachelor's,4.6,6.5,29,11,36,7,1,4,4,3,2,5,14,1,2,0
RBT_2683,44,Bachelor's,8.8,3.5,15,10,32,2,6,1,5,2,3,2,5,5,5,1
RBT_2684,37,High School,3.4,4.4,28,11,26,9,1,1,1,1,3,1,8,4,3,1
RBT_2685,48,High School,1.4,5.8,22,8,20,1,2,3,5,1,4,5,7,3,4,0
RBT_2686,44,High School,7.7,2.7,15,3,22,5,3,4,4,3,5,2,9,7,4,1
RBT_2687,26,High School,6.3,3.1,26,6,39,3,7,5,2,4,2,2,2,1,5,0
RBT_2688,43,High School,5.9,3.0,29,8,37,3,2,1,2,1,2,4,9,6,1,1
RBT_2689,34,Bachelor's,1.0,2.7,19,8,26,1,5,1,2,3,4,4,10,8,1,0
RBT_2690,30,High School,1.8,6.5,25,10,36,1,9,4,4,5,2,4,5,2,1,1
RBT_2691,37,High School,6.4,5.8,20,3,31,5,8,4,4,1,3,1,5,6,5,0
RBT_2692,42,Bachelor's,2.5,0.9,25,4,35,4,8,3,1,1,1,5,1,1,5,0
RBT_2693,31,Bachelor's,5.3,0.9,26,4,29,8,2,4,4,4,3,1,6,6,5,0
RBT_2694,25,Bachelor's,5.7,3.1,26,8,35,3,1,2,2,4,1,1,10,6,3,0
RBT_2695,39,Bachelor's,3.2,0.9,17,9,39,4,9,5,4,5,2,4,10,5,1,0
RBT_2696,42,High School,9.5,4.4,28,4,37,0,4,2,3,1,5,2,10,7,2,0
RBT_2697,49,Bachelor's,8.5,1.2,21,7,34,1,9,2,5,4,1,3,10,5,3,0
RBT_2698,32,Bachelor's,7.4,3.8,16,8,30,2,7,2,1,3,3,2,3,8,3,0
RBT_2699,39,High School,1.2,0.2,21,6,37,4,6,1,2,1,3,2,13,2,5,0
RBT_2700,35,Bachelor's,1.5,2.4,16,3,25,4,9,2,2,3,3,2,10,6,5,0
RBT_2701,37,Master's,5.2,4.8,19,5,20,3,4,1,3,2,3,2,3,5,3,0
RBT_2702,29,High School,2.0,3.5,21,11,26,9,1,4,1,5,4,1,3,2,5,0
RBT_2703,47,High School,9.8,6.9,25,8,31,2,5,5,5,4,2,4,13,7,1,0
RBT_2704,42,High School,2.0,6.1,25,4,39,8,6,5,1,2,5,4,4,4,3,0
RBT_2705,27,High School,5.1,2.6,28,11,23,0,6,2,1,4,4,2,9,6,3,0
RBT_2706,37,High School,4.0,0.5,17,6,29,5,1,5,2,2,2,3,13,5,3,0
RBT_2707,40,Bachelor's,6.6,6.0,28,10,21,6,7,1,4,4,1,5,8,4,5,0
RBT_2708,20,High School,1.7,6.4,25,9,28,9,8,4,5,5,4,2,12,2,3,0
RBT_2709,42,Master's,4.6,5.8,18,5,29,3,5,2,1,1,4,2,6,7,2,0
RBT_2710,27,Bachelor's,3.1,1.1,15,10,39,9,2,3,3,3,4,3,8,5,2,0
RBT_2711,48,Bachelor's,8.9,7.0,17,6,30,2,2,5,2,2,4,1,8,3,1,0
RBT_2712,25,Bachelor's,0.9,2.0,23,4,33,7,5,5,4,3,1,2,1,6,3,1
RBT_2713,24,High School,9.2,5.1,24,7,22,8,7,2,4,3,3,3,9,8,3,1
RBT_2714,34,High School,8.4,6.4,19,3,20,0,7,5,2,4,4,1,1,2,5,1
RBT_2715,41,Bachelor's,3.3,1.8,29,10,26,9,4,5,1,1,2,1,11,4,4,0
RBT_2716,34,Bachelor's,8.0,6.4,29,10,23,8,3,3,2,4,3,2,2,3,4,0
RBT_2717,21,Bachelor's,0.8,2.3,22,5,26,6,9,1,4,3,1,1,9,7,3,1
RBT_2718,20,High School,9.7,6.8,16,3,35,0,7,2,4,5,5,2,7,8,1,0
RBT_2719,42,Master's,5.5,2.1,17,6,29,6,2,2,3,1,1,2,10,8,2,0
RBT_2720,42,High School,3.4,6.7,21,11,34,4,1,3,3,1,5,4,1,4,3,0
RBT_2721,45,Bachelor's,3.9,0.6,28,11,35,9,2,3,4,3,2,5,3,2,3,0
RBT_2722,30,Master's,1.1,5.0,24,3,25,6,3,1,3,4,5,5,14,6,1,0
RBT_2723,29,High School,9.9,3.8,18,9,23,8,5,4,3,5,4,4,1,3,1,1
RBT_2724,49,Bachelor's,0.9,3.4,23,8,23,7,3,2,3,2,3,2,5,8,4,1
RBT_2725,37,High School,6.7,1.7,28,9,23,5,9,5,4,4,3,3,4,3,3,0
RBT_2726,37,High School,4.7,5.0,21,9,36,1,4,1,1,1,4,1,8,2,3,1
RBT_2727,36,Bachelor's,9.5,1.5,28,10,32,7,7,2,1,4,3,4,9,9,5,0
RBT_2728,45,Bachelor's,2.8,4.0,25,10,21,3,4,1,5,2,1,4,12,9,2,0
RBT_2729,27,Master's,5.6,1.9,26,4,39,7,3,4,3,5,4,4,4,9,5,0
RBT_2730,34,Bachelor's,5.1,6.7,15,6,25,6,1,2,1,5,4,4,3,3,5,0
RBT_2731,27,High School,7.2,0.4,18,6,20,3,9,5,5,2,3,5,14,2,2,0
RBT_2732,36,Bachelor's,1.1,1.6,24,10,27,7,1,2,2,2,5,2,4,4,3,0
RBT_2733,31,Master's,2.3,1.8,25,5,37,1,1,1,3,3,2,4,3,2,4,0
RBT_2734,46,High School,2.5,3.0,20,5,23,8,1,4,1,1,5,4,6,8,2,0
RBT_2735,27,Master's,7.5,1.8,20,4,24,5,5,1,1,3,1,4,1,1,1,1
RBT_2736,44,High School,2.3,3.5,24,3,24,6,7,1,1,4,4,3,2,2,3,1
RBT_2737,33,Bachelor's,5.9,6.1,20,10,34,9,7,3,5,2,4,3,8,6,2,0
RBT_2738,23,High School,2.5,5.0,19,11,29,0,1,1,2,3,1,1,3,9,2,0
RBT_2739,20,High School,8.7,4.1,17,11,27,2,6,4,3,1,2,2,4,5,2,1
RBT_2740,20,High School,9.5,0.8,16,10,26,9,9,5,1,1,4,4,12,5,4,1
RBT_2741,38,Bachelor's,5.4,4.9,17,7,31,4,6,3,4,2,5,1,1,3,5,0
RBT_2742,35,High School,3.8,1.3,23,3,30,6,4,1,3,3,1,1,3,8,5,0
RBT_2743,33,High School,2.7,5.5,17,11,32,0,9,2,4,5,4,2,1,6,2,0
RBT_2744,40,Bachelor's,1.0,1.9,17,8,34,8,3,3,5,2,5,3,11,2,2,0
RBT_2745,35,Master's,3.1,3.0,15,9,36,4,4,4,1,4,1,2,10,5,5,1
RBT_2746,24,High School,6.7,2.6,16,10,37,2,4,2,3,3,1,1,5,4,4,0
RBT_2747,28,High School,5.6,6.0,25,7,27,6,4,4,3,3,1,2,1,9,3,1
RBT_2748,45,High School,9.5,1.1,26,8,25,9,6,2,1,2,2,3,12,4,5,0
RBT_2749,49,High School,4.3,4.0,17,9,30,7,7,5,2,3,1,1,9,8,2,0
RBT_2750,47,Bachelor's,7.1,1.2,16,9,28,9,9,4,5,3,3,2,7,1,4,0
RBT_2751,21,Bachelor's,5.1,5.0,22,4,24,9,3,2,1,4,3,4,11,5,4,0
RBT_2752,37,Bachelor's,5.4,6.4,20,3,26,2,8,4,3,4,1,4,8,9,2,0
RBT_2753,25,High School,3.0,3.2,21,10,34,6,8,3,2,5,4,2,9,3,1,0
RBT_2754,28,Bachelor's,4.8,3.5,15,7,23,6,1,4,3,4,3,2,10,6,4,1
RBT_2755,20,Bachelor's,5.0,6.5,20,4,38,3,5,4,4,5,5,3,8,6,5,0
RBT_2756,28,Bachelor's,7.2,3.7,16,5,32,9,5,2,3,4,5,1,3,6,1,0
RBT_2757,44,Bachelor's,9.4,3.5,27,8,20,8,8,4,5,5,4,2,7,4,3,0
RBT_2758,35,Bachelor's,3.6,4.1,29,8,20,0,8,5,1,4,5,1,7,7,5,0
RBT_2759,32,Bachelor's,0.9,4.9,20,10,33,0,2,1,3,4,4,4,14,3,2,0
RBT_2760,28,High School,5.2,0.9,17,7,28,4,3,3,4,2,5,1,7,6,1,0
RBT_2761,40,Master's,5.7,5.8,21,7,31,2,2,2,4,4,1,5,12,5,5,0
RBT_2762,32,Bachelor's,2.1,3.2,17,9,37,9,1,4,1,5,5,3,8,3,4,1
RBT_2763,28,Bachelor's,7.7,0.7,23,7,28,8,2,4,4,2,1,3,4,2,2,0
RBT_2764,30,High School,9.9,5.5,17,11,27,4,6,4,1,5,5,1,11,1,1,0
RBT_2765,23,Bachelor's,9.5,2.8,21,8,33,6,1,3,5,4,5,3,6,8,4,0
RBT_2766,21,Bachelor's,2.4,0.9,26,9,28,0,6,1,1,4,5,1,2,1,2,0
RBT_2767,48,High School,8.8,4.5,18,10,39,1,1,5,2,5,1,1,7,5,2,0
RBT_2768,25,High School,7.2,6.2,22,7,21,3,2,5,4,3,5,4,9,5,1,0
RBT_2769,33,Bachelor's,4.8,6.2,28,6,20,8,8,2,4,2,5,1,5,1,1,0
RBT_2770,23,Bachelor's,5.6,6.7,16,10,32,4,6,1,3,2,2,3,4,9,1,0
RBT_2771,25,Bachelor's,8.6,6.1,22,11,29,4,9,1,2,4,1,5,2,5,5,1
RBT_2772,38,High School,5.1,0.2,23,3,27,8,1,3,3,2,3,2,7,9,2,0
RBT_2773,25,Bachelor's,4.0,2.8,27,5,26,7,5,4,1,5,4,3,2,6,3,0
RBT_2774,21,High School,5.2,5.8,22,6,31,1,7,1,5,4,2,5,2,7,4,0
RBT_2775,37,High School,6.0,2.7,20,9,36,6,9,4,4,2,5,3,9,7,1,0
RBT_2776,32,High School,2.3,4.3,24,8,31,0,9,3,5,1,3,5,2,2,2,0
RBT_2777,28,High School,9.1,4.3,15,3,35,9,4,2,1,2,3,3,10,5,4,0
RBT_2778,42,High School,6.9,2.7,21,6,29,8,4,2,1,5,5,2,3,2,3,1
RBT_2779,38,High School,6.5,6.4,15,8,31,2,4,4,2,2,5,4,3,4,4,0
RBT_2780,32,High School,1.4,3.6,21,5,30,1,3,4,3,3,2,4,2,3,3,0
RBT_2781,30,High School,6.2,3.4,28,4,33,3,8,1,4,3,1,2,10,6,1,0
RBT_2782,20,Bachelor's,1.6,7.0,16,4,39,3,5,3,4,4,2,3,3,5,5,0
RBT_2783,43,High School,1.2,3.6,22,6,32,2,7,2,5,3,1,5,9,1,3,0
RBT_2784,49,High School,5.5,1.4,16,3,21,1,6,1,2,5,3,1,11,2,1,1
RBT_2785,41,Bachelor's,4.3,3.7,17,4,39,4,9,5,1,1,4,3,11,7,4,1
RBT_2786,26,High School,6.1,5.7,27,4,26,3,3,1,2,1,5,2,11,9,4,1
RBT_2787,44,Bachelor's,1.3,5.5,26,6,20,4,6,4,4,4,2,4,3,1,4,0
RBT_2788,40,High School,4.6,5.6,17,6,22,7,3,5,3,4,3,4,5,4,5,0
RBT_2789,34,High School,2.2,5.0,15,3,39,1,2,1,5,3,2,3,12,3,2,1
RBT_2790,20,Bachelor's,9.9,1.9,19,9,31,8,3,3,1,5,1,5,7,5,3,1
RBT_2791,31,Bachelor's,5.8,6.1,19,9,24,9,2,2,1,3,5,2,1,5,2,0
RBT_2792,45,Bachelor's,7.0,6.3,24,3,31,0,2,5,1,5,1,2,14,2,4,1
RBT_2793,26,Bachelor's,3.6,1.5,19,10,22,7,7,3,3,5,1,5,1,5,5,1
RBT_2794,34,Master's,1.4,1.1,28,9,39,4,3,1,4,1,1,5,10,4,1,0
RBT_2795,40,High School,9.8,6.8,27,9,24,1,8,4,4,5,3,3,13,1,5,0
RBT_2796,38,High School,3.2,6.1,23,8,20,7,2,4,2,2,5,3,2,1,2,0
RBT_2797,47,High School,4.5,6.3,20,6,35,4,7,3,2,5,4,4,1,1,4,1
RBT_2798,48,High School,6.7,6.2,20,10,28,9,3,4,4,1,2,4,1,8,3,0
RBT_2799,44,Bachelor's,0.7,3.9,17,4,29,9,9,2,1,3,1,5,14,3,5,0
RBT_2800,20,Bachelor's,8.2,4.6,19,9,29,2,7,3,3,5,5,1,14,9,2,0
RBT_2801,36,High School,5.6,3.9,24,5,32,6,9,3,4,2,2,1,10,2,2,0
RBT_2802,36,Master's,3.1,0.5,21,5,35,3,2,4,3,4,5,1,4,9,1,0
RBT_2803,22,Bachelor's,1.1,5.3,17,9,39,9,6,3,5,3,2,2,10,9,3,0
RBT_2804,31,High School,2.0,3.6,16,5,23,5,5,1,1,4,5,3,12,4,2,0
RBT_2805,25,High School,9.0,4.6,19,7,33,9,2,5,5,2,4,5,12,4,3,1
RBT_2806,45,High School,7.0,3.6,17,10,36,7,4,5,4,1,5,4,3,4,4,0
RBT_2807,30,High School,2.9,3.5,19,6,24,0,4,4,2,1,5,1,1,1,5,0
RBT_2808,22,High School,1.1,1.4,23,9,32,1,8,2,4,3,1,4,3,5,2,0
RBT_2809,27,Bachelor's,7.1,2.1,25,9,22,7,7,2,5,5,1,3,1,6,4,0
RBT_2810,33,High School,5.9,1.3,24,4,24,6,5,4,3,5,1,5,3,4,1,1
RBT_2811,33,High School,4.3,1.5,15,10,35,9,9,4,4,4,5,1,4,8,3,0
RBT_2812,29,Master's,4.0,6.8,18,11,38,8,1,3,2,1,4,1,11,3,4,0
RBT_2813,21,Bachelor's,2.6,1.2,24,8,38,1,4,2,5,5,2,5,13,9,3,0
RBT_2814,33,Master's,6.9,2.0,29,7,36,7,5,5,4,5,1,4,11,7,3,0
RBT_2815,28,High School,9.7,4.2,19,3,37,5,8,4,5,1,3,3,14,8,2,1
RBT_2816,22,High School,2.2,4.3,16,3,37,0,3,5,5,1,5,3,14,7,3,0
RBT_2817,40,Bachelor's,6.2,1.2,26,11,27,3,5,5,1,2,4,3,8,9,4,0
RBT_2818,45,High School,4.5,5.6,16,6,37,1,3,2,3,4,4,4,3,2,1,1
RBT_2819,27,High School,4.7,5.5,15,3,28,6,7,5,1,1,1,4,3,4,2,0
RBT_2820,35,Bachelor's,2.9,1.8,28,5,38,8,3,3,5,2,1,1,13,2,5,0
RBT_2821,21,Bachelor's,8.3,2.2,22,8,29,5,7,3,2,1,3,4,9,8,1,0
RBT_2822,25,High School,5.1,6.6,16,10,21,3,2,2,2,3,3,2,11,2,4,1
RBT_2823,47,High School,5.7,5.8,17,4,36,4,7,3,1,3,1,5,9,8,2,1
RBT_2824,40,High School,3.4,4.9,29,10,32,0,9,4,2,3,2,4,6,6,3,0
